Instance,Budget,Rate,PF_points, Time
1,32,0.1,1,3.0
1,32,0.4,1,3.23
1,32,0.7,1,5.93
1,32,1,1,1.15
1,40,0.1,1,7.13
1,40,0.4,1,3.23
1,40,0.7,1,2.36
1,40,1,1,2.0
1,48,0.1,1,6.77
1,48,0.4,1,2.47
1,48,0.7,1,5.78
1,48,1,1,1.31
1,56,0.1,1,5.52
1,56,0.4,1,4.66
1,56,0.7,1,5.39
1,56,1,1,1.91
1,64,0.1,1,2.87
1,64,0.4,1,2.1
1,64,0.7,1,1.9
1,64,1,1,0.72
