Instance,Budget,Rate,PF_points, Time
5,32,0.1,1,0.88
5,32,0.4,1,3.54
5,32,0.7,1,1.7
5,32,1,1,0.34
5,40,0.1,1,0.97
5,40,0.4,1,6.46
5,40,0.7,1,1.04
5,40,1,1,0.28
5,48,0.1,1,1.88
5,48,0.4,1,6.64
5,48,0.7,1,1.46
5,48,1,1,0.31
5,56,0.1,1,0.3
5,56,0.4,1,4.07
5,56,0.7,1,2.46
5,56,1,1,0.28
5,64,0.1,1,0.23
5,64,0.4,1,1.12
5,64,0.7,1,1.34
5,64,1,1,0.27
