Instance,Budget,Rate,PF_points, Time
3,32,0.1,1,0.27
3,32,0.4,1,1.24
3,32,0.7,1,0.29
3,32,1,1,0.3
3,40,0.1,1,0.55
3,40,0.4,1,1.02
3,40,0.7,1,1.32
3,40,1,1,0.55
3,48,0.1,1,0.34
3,48,0.4,1,1.29
3,48,0.7,1,0.92
3,48,1,1,0.25
3,56,0.1,1,0.99
3,56,0.4,1,1.13
3,56,0.7,2,0.99
3,56,1,1,0.26
3,64,0.1,1,0.27
3,64,0.4,1,5.04
3,64,0.7,1,0.33
3,64,1,1,0.85
