Instance,Budget,Rate,PF_points, Time
4,32,0.1,2,1.1
4,32,0.4,1,0.18
4,32,0.7,1,1.23
4,32,1,1,0.2
4,40,0.1,2,2.12
4,40,0.4,1,0.2
4,40,0.7,1,1.12
4,40,1,2,0.51
4,48,0.1,2,2.59
4,48,0.4,1,0.19
4,48,0.7,1,2.08
4,48,1,1,0.19
4,56,0.1,2,1.28
4,56,0.4,1,0.16
4,56,0.7,2,3.64
4,56,1,1,0.19
4,64,0.1,1,0.16
4,64,0.4,1,0.58
4,64,0.7,1,0.18
4,64,1,1,0.17
