Instance,Budget,Rate,PF_points, Time
5,32,0.1,2,4.13
5,32,0.4,1,1.04
5,32,0.7,1,1.18
5,32,1,1,0.25
5,40,0.1,2,3.29
5,40,0.4,1,0.22
5,40,0.7,1,0.28
5,40,1,1,0.18
5,48,0.1,2,1.27
5,48,0.4,1,2.43
5,48,0.7,1,0.67
5,48,1,1,0.19
5,56,0.1,1,1.0
5,56,0.4,1,1.82
5,56,0.7,1,2.89
5,56,1,1,0.24
5,64,0.1,1,0.23
5,64,0.4,1,0.22
5,64,0.7,1,1.53
5,64,1,1,0.44
