Instance,Budget,Rate,PF_points, Time
5,32,0.1,1,0.11
5,32,0.4,2,0.16
5,32,0.7,2,0.16
5,32,1,2,0.16
5,40,0.1,2,0.12
5,40,0.4,2,0.14
5,40,0.7,2,0.12
5,40,1,2,0.11
5,48,0.1,2,0.42
5,48,0.4,2,0.15
5,48,0.7,2,0.15
5,48,1,3,0.14
5,56,0.1,1,0.11
5,56,0.4,1,0.11
5,56,0.7,1,0.11
5,56,1,1,0.13
5,64,0.1,1,0.34
5,64,0.4,1,0.11
5,64,0.7,1,0.12
5,64,1,1,0.11
