Instance,Budget,Rate,PF_points, Time
2,32,0.1,1,0.31
2,32,0.4,1,14.53
2,32,0.7,1,8.86
2,32,1,1,0.42
2,40,0.1,1,0.28
2,40,0.4,1,7.68
2,40,0.7,1,9.58
2,40,1,1,0.18
2,48,0.1,1,0.38
2,48,0.4,1,2.99
2,48,0.7,1,3.2
2,48,1,1,0.17
2,56,0.1,1,0.9
2,56,0.4,1,7.4
2,56,0.7,1,3.09
2,56,1,1,0.17
2,64,0.1,1,1.34
2,64,0.4,1,4.95
2,64,0.7,2,7.67
2,64,1,1,0.19
