Instance,Budget,Rate,PF_points, Time
1,32,0.1,1,3.89
1,32,0.4,1,3.51
1,32,0.7,1,3.18
1,32,1,1,1.26
1,40,0.1,1,7.0
1,40,0.4,1,4.26
1,40,0.7,1,2.32
1,40,1,1,2.01
1,48,0.1,1,4.02
1,48,0.4,1,1.62
1,48,0.7,1,1.71
1,48,1,1,1.36
1,56,0.1,1,10.4
1,56,0.4,1,3.24
1,56,0.7,1,2.56
1,56,1,1,2.0
1,64,0.1,1,2.35
1,64,0.4,1,0.96
1,64,0.7,1,0.9
1,64,1,1,0.83
