Instance,Budget,Rate,PF_points, Time
5,32,0.1,2,3.96
5,32,0.4,1,0.95
5,32,0.7,1,1.1
5,32,1,1,0.27
5,40,0.1,2,0.65
5,40,0.4,1,1.25
5,40,0.7,1,0.28
5,40,1,1,0.16
5,48,0.1,2,0.48
5,48,0.4,1,1.32
5,48,0.7,1,0.25
5,48,1,1,0.18
5,56,0.1,1,1.06
5,56,0.4,1,1.02
5,56,0.7,1,1.0
5,56,1,1,0.17
5,64,0.1,1,0.21
5,64,0.4,1,0.17
5,64,0.7,1,0.2
5,64,1,1,0.18
