Instance,Budget,Rate,PF_points, Time
4,32,0.1,2,0.38
4,32,0.4,1,0.77
4,32,0.7,1,1.39
4,32,1,1,0.17
4,40,0.1,2,0.41
4,40,0.4,1,0.16
4,40,0.7,1,1.04
4,40,1,1,0.16
4,48,0.1,2,0.37
4,48,0.4,1,0.19
4,48,0.7,1,2.99
4,48,1,1,0.18
4,56,0.1,2,0.37
4,56,0.4,1,0.18
4,56,0.7,1,4.98
4,56,1,1,0.14
4,64,0.1,1,0.17
4,64,0.4,1,0.15
4,64,0.7,1,0.18
4,64,1,1,0.14
