Instance,Budget,Rate,PF_points, Time
1,32,0.1,1,2.5
1,32,0.4,1,2.87
1,32,0.7,1,3.14
1,32,1,1,1.37
1,40,0.1,1,6.54
1,40,0.4,1,3.14
1,40,0.7,1,3.42
1,40,1,1,2.25
1,48,0.1,1,4.4
1,48,0.4,1,1.74
1,48,0.7,1,3.68
1,48,1,1,1.51
1,56,0.1,1,8.5
1,56,0.4,1,2.48
1,56,0.7,1,3.47
1,56,1,1,2.2
1,64,0.1,1,1.96
1,64,0.4,1,2.04
1,64,0.7,1,1.73
1,64,1,1,0.78
