Instance,Budget,Rate,PF_points, Time
2,32,0.1,1,2.9
2,32,0.4,1,14.29
2,32,0.7,1,4.33
2,32,1,2,1.25
2,40,0.1,1,2.41
2,40,0.4,1,6.2
2,40,0.7,1,4.31
2,40,1,2,0.21
2,48,0.1,1,3.6
2,48,0.4,1,3.63
2,48,0.7,1,3.58
2,48,1,2,0.22
2,56,0.1,1,1.84
2,56,0.4,1,5.76
2,56,0.7,2,3.32
2,56,1,1,0.23
2,64,0.1,1,0.71
2,64,0.4,1,3.78
2,64,0.7,1,0.28
2,64,1,1,0.24
