Instance,Budget,Rate,PF_points, Time
4,32,0.1,2,0.12
4,32,0.4,2,0.12
4,32,0.7,2,0.13
4,32,1,2,0.11
4,40,0.1,1,0.12
4,40,0.4,1,0.13
4,40,0.7,1,0.12
4,40,1,2,0.16
4,48,0.1,1,0.6
4,48,0.4,2,0.72
4,48,0.7,1,0.12
4,48,1,1,0.12
4,56,0.1,1,0.47
4,56,0.4,2,0.35
4,56,0.7,2,0.75
4,56,1,1,0.11
4,64,0.1,1,0.4
4,64,0.4,1,0.11
4,64,0.7,1,0.11
4,64,1,1,0.11
