Instance,Budget,Rate,PF_points, Time
4,32,0.1,1,0.14
4,32,0.4,1,0.12
4,32,0.7,1,0.13
4,32,1,1,0.13
4,40,0.1,1,0.13
4,40,0.4,1,0.12
4,40,0.7,1,0.12
4,40,1,1,0.12
4,48,0.1,1,0.13
4,48,0.4,1,0.16
4,48,0.7,1,0.12
4,48,1,1,0.17
4,56,0.1,1,0.13
4,56,0.4,1,0.12
4,56,0.7,1,0.12
4,56,1,1,0.12
4,64,0.1,1,0.12
4,64,0.4,1,0.13
4,64,0.7,1,0.12
4,64,1,1,0.13
