Instance,Budget,Rate,PF_points, Time
4,32,0.1,2,3.18
4,32,0.4,1,0.27
4,32,0.7,1,1.48
4,32,1,1,0.25
4,40,0.1,2,4.03
4,40,0.4,1,0.28
4,40,0.7,1,1.41
4,40,1,1,0.32
4,48,0.1,2,3.17
4,48,0.4,1,0.3
4,48,0.7,1,2.62
4,48,1,1,0.34
4,56,0.1,2,1.54
4,56,0.4,1,0.28
4,56,0.7,2,7.93
4,56,1,1,0.33
4,64,0.1,1,0.31
4,64,0.4,1,0.47
4,64,0.7,1,0.32
4,64,1,1,0.28
